"統計名：","令和２年国勢調査 人口等基本集計　（主な内容：男女・年齢・配偶関係，世帯の構成，住居の状態，母子・父子世帯，国籍など）"
"表番号：","1-1-3"
"表題：","[総人口・総世帯数・男女・年齢・配偶関係] 2015年（平成27年）の人口（組替），2015年（平成27年）の世帯数（組替），5年間の人口増減数，5年間の人口増減率，5年間の世帯増減数，5年間の世帯増減率，人口性比，面積（参考）及び人口密度－全国，都道府県，市区町村（2000年（平成12年）市区町村含む）"
"実施年月：","2020年","10月"
"市区町村時点（年月日）：","-"

"***","当該数値がないもの"
"-","当該数値がないもの"

"","","","","/表章事項 コード","2020_03","2020_15","2020_34","2020_35","2020_36","2020_37","2020_46","2020_47","2020_48"
"時間軸（年次） コード","時間軸（年次）","全国，都道府県，市区町村（2000年市区町村含む） コード","全国，都道府県，市区町村（2000年市区町村含む）","/表章事項","2015年（平成27年）の人口（組替）【人】","2015年（平成27年）の世帯数（組替）【世帯】","5年間の人口増減数【人】","5年間の人口増減率【％】","5年間の世帯増減数【世帯】","5年間の世帯増減率【％】","人口性比","面積（参考）【km2】","人口密度【1km2当たり】"
"2020000000","2020年","00000","全国","","127,094,745","53,448,685","-948,646","-0.74641","2,381,469","4.45562","94.68037","377,976.41","338.2"
"2020000000","2020年","01000","北海道","","5,381,733","2,444,810","-157,119","-2.91949","32,036","1.31037","89.33012","83,424.44","66.6"
"2020000000","2020年","01100","札幌市","","1,952,356","921,837","21,039","1.07762","47,324","5.13366","87.10256","1,121.26","1,760.0"
"2020000000","2020年","01101","札幌市中央区","","237,627","132,006","11,053","4.65141","9,423","7.13831","83.08584","46.42","5,357.2"
"2020000000","2020年","01102","札幌市北区","","285,321","133,662","4,002","1.40263","6,013","4.49866","89.43802","63.57","4,551.3"
"2020000000","2020年","01103","札幌市東区","","261,912","124,425","3,467","1.32373","6,763","5.43540","90.43242","56.97","4,658.2"
"2020000000","2020年","01104","札幌市白石区","","209,584","104,608","2,251","1.07403","3,625","3.46532","89.52251","34.47","6,145.5"
"2020000000","2020年","01105","札幌市豊平区","","218,652","110,171","6,646","3.03953","8,479","7.69622","85.97537","46.23","4,873.4"
"2020000000","2020年","01106","札幌市南区","","141,190","61,291","-5,413","-3.83384","843","1.37541","84.90671","657.48","206.5"
"2020000000","2020年","01107","札幌市西区","","213,578","97,750","3,462","1.62095","6,099","6.23939","85.48366","75.10","2,890.0"
"2020000000","2020年","01108","札幌市厚別区","","127,767","55,585","-2,684","-2.10070","1,704","3.06558","83.06258","24.38","5,130.6"
"2020000000","2020年","01109","札幌市手稲区","","140,999","57,333","1,626","1.15320","3,747","6.53550","88.37833","56.77","2,512.3"
"2020000000","2020年","01110","札幌市清田区","","115,726","45,006","-3,371","-2.91291","628","1.39537","89.14028","59.87","1,876.6"
"2020000000","2020年","01202","函館市","","265,979","123,950","-14,895","-5.60007","-2,157","-1.74022","83.11394","677.87","370.4"
"2020000000","2020年","0120B","（旧：函館市）","","254,157","119,177","-13,133","-5.16728","-1,711","-1.43568","82.95430","346.90","694.8"
"2020000000","2020年","01339","（旧：戸井町）","","2,677","1,067","-386","-14.41913","-101","-9.46579","81.10672","53.04","43.2"
"2020000000","2020年","01340","（旧：恵山町）","","2,993","1,287","-507","-16.93953","-139","-10.80031","88.04841","94.27","26.4"
"2020000000","2020年","01341","（旧：椴法華村）","","910","396","-165","-18.13187","-46","-11.61616","83.04668","24.92","29.9"
"2020000000","2020年","01342","（旧：南茅部町）","","5,242","2,023","-704","-13.42999","-160","-7.90905","90.27254","158.35","28.7"
"2020000000","2020年","01203","小樽市","","121,924","55,466","-10,625","-8.71445","-2,649","-4.77590","81.97113","243.83","456.5"
"2020000000","2020年","01204","旭川市","","339,605","155,747","-10,299","-3.03264","448","0.28765","85.84070","747.66","440.4"
"2020000000","2020年","01205","室蘭市","","88,564","43,616","-6,181","-6.97913","-1,850","-4.24156","96.18270","81.01","1,016.9"
"2020000000","2020年","01206","釧路市","","174,742","82,078","-9,665","-5.53101","-1,729","-2.10653","88.50647","1,363.29","121.1"
"2020000000","2020年","0120C","（旧：釧路市）","","167,925","78,874","-8,914","-5.30832","-1,568","-1.98798","88.26113","221.61","717.5"
"2020000000","2020年","01666","（旧：阿寒町）","","4,882","2,350","-492","-10.07784","-91","-3.87234","93.99028","739.37","5.9"
"2020000000","2020年","01669","（旧：音別町）","","1,935","854","-259","-13.38501","-70","-8.19672","98.34320","401.40","4.2"
"2020000000","2020年","01207","帯広市","","169,327","77,707","-2,791","-1.64829","2,468","3.17603","91.61230","619.34","268.9"
"2020000000","2020年","01208","北見市","","121,226","56,202","-5,746","-4.73991","-1,014","-1.80421","90.08741","1,427.41","80.9"
"2020000000","2020年","0120D","（旧：北見市）","","105,979","49,965","-3,979","-3.75452","-558","-1.11678","90.27011","421.08","242.2"
"2020000000","2020年","01548","（旧：端野町）","","4,886","1,792","-502","-10.27425","-55","-3.06920","94.15412","163.50","26.8"
"2020000000","2020年","01551","（旧：留辺蘂町）","","6,381","2,835","-811","-12.70961","-267","-9.41799","85.35774","564.69","9.9"
"2020000000","2020年","01553","（旧：常呂町）","","3,980","1,610","-454","-11.40704","-134","-8.32298","87.55319","278.29","12.7"
"2020000000","2020年","01209","夕張市","","8,843","4,539","-1,509","-17.06434","-732","-16.12690","85.52998","763.07","9.6"
"2020000000","2020年","01210","岩見沢市","","84,499","36,155","-5,193","-6.14563","-571","-1.57931","87.92446","481.02","164.9"
"2020000000","2020年","0121B","（旧：岩見沢市）","","76,348","33,105","-4,164","-5.45397","-306","-0.92433","87.85198","204.74","352.6"
"2020000000","2020年","01421","（旧：北村）","","2,707","927","-387","-14.29627","-82","-8.84574","89.38776","96.49","24.0"
"2020000000","2020年","01422","（旧：栗沢町）","","5,444","2,123","-642","-11.79280","-183","-8.61988","88.31373","179.87","26.7"
"2020000000","2020年","01211","網走市","","39,077","18,035","-3,318","-8.49093","-782","-4.33601","102.03966","471.00","75.9"
"2020000000","2020年","01212","留萌市","","22,221","10,402","-2,107","-9.48202","-586","-5.63353","92.20258","297.84","67.5"
"2020000000","2020年","01213","苫小牧市","","172,737","78,298","-2,624","-1.51907","1,832","2.33978","96.45575","561.57","302.9"
"2020000000","2020年","01214","稚内市","","36,380","16,486","-2,817","-7.74327","-426","-2.58401","98.45672","761.47","44.1"
"2020000000","2020年","01215","美唄市","","23,035","10,173","-2,622","-11.38268","-739","-7.26433","88.17294","277.69","73.5"
"2020000000","2020年","01216","芦別市","","14,676","6,862","-2,121","-14.45217","-807","-11.76042","84.82261","865.04","14.5"
"2020000000","2020年","01217","江別市","","120,636","51,983","420","0.34815","1,994","3.83587","90.54035","187.38","646.0"
"2020000000","2020年","01218","赤平市","","11,105","4,980","-1,407","-12.66997","-486","-9.75904","82.63653","129.88","74.7"
"2020000000","2020年","01219","紋別市","","23,109","11,127","-1,894","-8.19594","87","0.78188","87.51105","830.67","25.5"
"2020000000","2020年","01220","士別市","","19,914","8,650","-2,056","-10.32439","-466","-5.38728","89.13366","1,119.22","16.0"
"2020000000","2020年","0122B","（旧：士別市）","","18,582","7,983","-1,848","-9.94511","-371","-4.64738","89.70638","597.28","28.0"
"2020000000","2020年","01466","（旧：朝日町）","","1,332","667","-208","-15.61562","-95","-14.24288","80.99839","522.01","2.2"
"2020000000","2020年","01221","名寄市","","29,048","13,086","-1,766","-6.07959","-276","-2.10912","95.42980","535.20","51.0"
"2020000000","2020年","0122C","（旧：名寄市）","","25,046","11,470","-1,258","-5.02276","-146","-1.27289","97.01839","314.62","75.6"
"2020000000","2020年","01467","（旧：風連町）","","4,002","1,616","-508","-12.69365","-130","-8.04455","85.25981","220.61","15.8"
"2020000000","2020年","01222","三笠市","","9,076","4,254","-1,036","-11.41472","-438","-10.29619","82.35428","302.52","26.6"
"2020000000","2020年","01223","根室市","","26,917","11,383","-2,281","-8.47420","-230","-2.02056","91.36244","506.25","59.9"
"2020000000","2020年","01224","千歳市","","95,648","40,638","2,302","2.40674","3,171","7.80304","103.38455","594.50","164.8"
"2020000000","2020年","01225","滝川市","","41,192","18,651","-1,702","-4.13187","37","0.19838","91.16081","115.90","340.7"
"2020000000","2020年","01226","砂川市","","17,694","7,858","-1,208","-6.82717","-259","-3.29600","85.67406","78.68","209.5"
"2020000000","2020年","01227","歌志内市","","3,585","1,665","-596","-16.62483","-241","-14.47447","87.98742","55.95","53.4"
"2020000000","2020年","01228","深川市","","21,909","9,669","-1,870","-8.53531","-471","-4.87124","87.68381","529.42","37.9"
"2020000000","2020年","01229","富良野市","","22,936","9,929","-1,805","-7.86972","-391","-3.93796","88.93956","600.71","35.2"
"2020000000","2020年","01230","登別市","","49,625","21,681","-3,234","-6.51688","-753","-3.47309","91.34254","212.21","218.6"
"2020000000","2020年","01231","恵庭市","","69,702","28,846","629","0.90241","1,430","4.95736","94.05402","294.65","238.7"
"2020000000","2020年","01233","伊達市","","34,995","15,054","-2,169","-6.19803","-210","-1.39498","85.98300","444.21","73.9"
"2020000000","2020年","0123B","（旧：伊達市）","","33,625","14,543","-1,877","-5.58216","-148","-1.01767","85.94354","170.25","186.5"
"2020000000","2020年","01574","（旧：大滝村）","","1,370","511","-292","-21.31387","-62","-12.13307","87.15278","274.03","3.9"
"2020000000","2020年","01234","北広島市","","59,064","23,551","-893","-1.51192","1,089","4.62401","91.30163","119.05","488.6"
"2020000000","2020年","01235","石狩市","","57,436","22,632","-567","-0.98719","470","2.07671","92.48265","722.42","78.7"
"2020000000","2020年","0123C","（旧：石狩市）","","54,181","21,096","-34","-0.06275","663","3.14278","92.30387","117.85","459.5"
"2020000000","2020年","01305","（旧：厚田村）","","1,927","839","-289","-14.99741","-95","-11.32300","100.98160","292.84","5.6"
"2020000000","2020年","01306","（旧：浜益村）","","1,328","697","-244","-18.37349","-98","-14.06026","89.17976","311.15","3.5"
"2020000000","2020年","01236","北斗市","","46,390","18,508","-2,088","-4.50097","-171","-0.92392","86.45623","397.44","111.5"
"2020000000","2020年","01335","（旧：上磯町）","","36,199","14,729","-1,923","-5.31230","-288","-1.95533","86.09045","262.41","130.6"
"2020000000","2020年","01336","（旧：大野町）","","10,191","3,779","-165","-1.61908","117","3.09606","87.71766","134.88","74.3"
"2020000000","2020年","01303","当別町","","17,278","7,327","-1,362","-7.88286","-46","-0.62781","93.79033","422.86","37.6"
"2020000000","2020年","01304","新篠津村","","3,329","1,070","-285","-8.56113","-19","-1.77570","95.12821","78.04","39.0"
"2020000000","2020年","01331","松前町","","7,337","3,571","-1,077","-14.67902","-375","-10.50126","81.18669","293.25","21.3"
"2020000000","2020年","01332","福島町","","4,422","2,039","-628","-14.20172","-178","-8.72977","86.07160","187.25","20.3"
"2020000000","2020年","01333","知内町","","4,653","2,003","-486","-10.44487","-135","-6.73989","97.76934","196.75","21.2"
"2020000000","2020年","01334","木古内町","","4,547","2,140","-715","-15.72465","-269","-12.57009","84.05379","221.87","17.3"
"2020000000","2020年","01337","七飯町","","28,120","11,141","-434","-1.54339","427","3.83269","84.48724","216.75","127.7"
"2020000000","2020年","01343","鹿部町","","4,226","1,660","-466","-11.02698","-41","-2.46988","89.80313","110.63","34.0"
"2020000000","2020年","01345","森町","","15,946","6,628","-1,608","-10.08403","-298","-4.49608","86.69271","368.79","38.9"
"2020000000","2020年","01344","（旧：砂原町）","","3,843","1,472","-439","-11.42337","-57","-3.87228","84.89951","56.85","59.9"
"2020000000","2020年","0134B","（旧：森町）","","12,103","5,156","-1,169","-9.65876","-241","-4.67417","87.25809","311.42","35.1"
"2020000000","2020年","01346","八雲町","","17,252","7,523","-1,426","-8.26571","-4","-0.05317","99.52093","956.08","16.6"
"2020000000","2020年","0134C","（旧：八雲町）","","14,830","6,377","-997","-6.72286","159","2.49334","101.55908","735.60","18.8"
"2020000000","2020年","01365","（旧：熊石町）","","2,422","1,146","-429","-17.71263","-163","-14.22339","86.43592","220.31","9.0"
"2020000000","2020年","01347","長万部町","","5,926","2,685","-817","-13.78670","32","1.19181","91.99549","310.76","16.4"
"2020000000","2020年","01361","江差町","","8,248","3,752","-820","-9.94180","-210","-5.59701","92.48510","109.48","67.8"
"2020000000","2020年","01362","上ノ国町","","4,876","2,173","-570","-11.68991","-120","-5.52232","83.93849","547.71","7.9"
"2020000000","2020年","01363","厚沢部町","","4,049","1,765","-457","-11.28674","-111","-6.28895","91.57333","460.58","7.8"
"2020000000","2020年","01364","乙部町","","3,906","1,729","-503","-12.87762","-132","-7.63447","82.46649","162.59","20.9"
"2020000000","2020年","01367","奥尻町","","2,690","1,270","-280","-10.40892","-55","-4.33071","113.27434","142.99","16.9"
"2020000000","2020年","01370","今金町","","5,628","2,280","-556","-9.87918","-88","-3.85965","93.14547","568.25","8.9"
"2020000000","2020年","01371","せたな町","","8,473","3,862","-1,075","-12.68736","-328","-8.49301","88.14852","638.68","11.6"
"2020000000","2020年","01366","（旧：大成町）","","1,580","803","-300","-18.98734","-131","-16.31382","76.55172","133.90","9.6"
"2020000000","2020年","01368","（旧：瀬棚町）","","1,932","901","-317","-16.40787","-109","-12.09767","90.44811","125.62","12.9"
"2020000000","2020年","01369","（旧：北檜山町）","","4,961","2,158","-458","-9.23201","-88","-4.07785","90.88597","379.03","11.9"
"2020000000","2020年","01391","島牧村","","1,499","661","-143","-9.53969","-44","-6.65658","102.69058","437.18","3.1"
"2020000000","2020年","01392","寿都町","","3,137","1,420","-299","-9.53140","-80","-5.63380","96.94656","95.25","29.8"
"2020000000","2020年","01393","黒松内町","","3,082","1,336","-291","-9.44192","-38","-2.84431","94.08901","345.65","8.1"
"2020000000","2020年","01394","蘭越町","","4,843","2,086","-275","-5.67830","-5","-0.23969","92.66132","449.78","10.2"
"2020000000","2020年","01395","ニセコ町","","4,958","2,274","116","2.33965","241","10.59807","107.10204","197.13","25.7"
"2020000000","2020年","01396","真狩村","","2,103","855","-58","-2.75796","48","5.61404","102.47525","114.25","17.9"
"2020000000","2020年","01397","留寿都村","","1,907","915","4","0.20975","44","4.80874","103.29787","119.84","15.9"
"2020000000","2020年","01398","喜茂別町","","2,294","1,123","-138","-6.01569","7","0.62333","106.51341","189.41","11.4"
"2020000000","2020年","01399","京極町","","3,187","1,281","-246","-7.71886","-12","-0.93677","93.35963","231.49","12.7"
"2020000000","2020年","01400","倶知安町","","15,018","6,974","111","0.73911","657","9.42071","106.06102","261.34","57.9"
"2020000000","2020年","01401","共和町","","6,224","2,854","-452","-7.26221","-126","-4.41486","111.81651","304.92","18.9"
"2020000000","2020年","01402","岩内町","","13,042","6,228","-1,394","-10.68854","-478","-7.67502","89.45999","70.60","165.0"
"2020000000","2020年","01403","泊村","","1,771","886","-202","-11.40599","-73","-8.23928","99.87261","82.27","19.1"
"2020000000","2020年","01404","神恵内村","","1,004","434","-134","-13.34661","-33","-7.60369","85.10638","147.79","5.9"
"2020000000","2020年","01405","積丹町","","2,115","994","-284","-13.42790","-111","-11.16700","87.60246","238.13","7.7"
"2020000000","2020年","01406","古平町","","3,188","1,446","-443","-13.89586","-164","-11.34163","90.89013","188.36","14.6"
"2020000000","2020年","01407","仁木町","","3,498","1,480","-318","-9.09091","-148","-10.00000","92.26119","167.96","18.9"
"2020000000","2020年","01408","余市町","","19,607","8,769","-1,607","-8.19605","-486","-5.54225","86.37399","140.59","128.0"
"2020000000","2020年","01409","赤井川村","","1,121","534","44","3.92507","87","16.29213","108.40787","280.09","4.2"
"2020000000","2020年","01423","南幌町","","7,927","2,973","-608","-7.66999","7","0.23545","89.70969","81.36","90.0"
"2020000000","2020年","01424","奈井江町","","5,674","2,466","-554","-9.76384","-154","-6.24493","88.58195","88.19","58.1"
"2020000000","2020年","01425","上砂川町","","3,479","1,744","-638","-18.33860","-265","-15.19495","83.40865","39.98","71.1"
"2020000000","2020年","01427","由仁町","","5,314","2,149","-492","-9.25856","-86","-4.00186","91.34921","133.74","36.1"
"2020000000","2020年","01428","長沼町","","11,076","4,257","-787","-7.10545","-166","-3.89946","91.60149","168.52","61.1"
"2020000000","2020年","01429","栗山町","","12,344","5,186","-1,072","-8.68438","-222","-4.28076","84.90814","203.93","55.3"
"2020000000","2020年","01430","月形町","","4,577","1,466","-886","-19.35766","-146","-9.95907","145.08632","150.40","24.5"
"2020000000","2020年","01431","浦臼町","","1,985","850","-253","-12.74559","-73","-8.58824","95.26494","101.83","17.0"
"2020000000","2020年","01432","新十津川町","","6,831","2,570","-347","-5.07978","-27","-1.05058","84.83466","495.47","13.1"
"2020000000","2020年","01433","妹背牛町","","3,091","1,269","-398","-12.87609","-68","-5.35855","91.94583","48.64","55.4"
"2020000000","2020年","01434","秩父別町","","2,513","1,017","-184","-7.32193","-35","-3.44149","85.28242","47.18","49.4"
"2020000000","2020年","01436","雨竜町","","2,749","1,005","-360","-13.09567","-79","-7.86070","95.17974","191.15","12.5"
"2020000000","2020年","01437","北竜町","","1,981","782","-257","-12.97325","-45","-5.75448","91.34295","158.70","10.9"
"2020000000","2020年","01438","沼田町","","3,181","1,333","-272","-8.55077","-89","-6.67667","91.76005","283.35","10.3"
"2020000000","2020年","01452","鷹栖町","","7,018","2,717","-451","-6.42633","-59","-2.17151","89.68804","139.42","47.1"
"2020000000","2020年","01453","東神楽町","","10,233","3,657","-106","-1.03586","183","5.00410","86.67281","68.50","147.8"
"2020000000","2020年","01454","当麻町","","6,689","2,698","-370","-5.53147","75","2.77984","85.47109","204.90","30.8"
"2020000000","2020年","01455","比布町","","3,777","1,586","-257","-6.80434","-16","-1.00883","89.45102","86.90","40.5"
"2020000000","2020年","01456","愛別町","","2,976","1,305","-371","-12.46640","-116","-8.88889","87.41007","250.13","10.4"
"2020000000","2020年","01457","上川町","","4,044","2,102","-544","-13.45203","-189","-8.99144","95.31250","1,049.47","3.3"
"2020000000","2020年","01458","東川町","","8,111","3,148","203","2.50277","257","8.16391","87.37886","247.30","33.6"
"2020000000","2020年","01459","美瑛町","","10,292","4,288","-624","-6.06296","-75","-1.74907","86.89349","676.78","14.3"
"2020000000","2020年","01460","上富良野町","","10,826","4,363","-478","-4.41530","-76","-1.74192","107.58275","237.10","43.6"
"2020000000","2020年","01461","中富良野町","","5,069","2,025","-336","-6.62853","-48","-2.37037","91.38698","108.65","43.6"
"2020000000","2020年","01462","南富良野町","","2,555","1,132","-179","-7.00587","-57","-5.03534","106.96864","665.54","3.6"
"2020000000","2020年","01463","占冠村","","1,211","704","95","7.84476","145","20.59659","100.00000","571.41","2.3"
"2020000000","2020年","01464","和寒町","","3,596","1,533","-404","-11.23471","-104","-6.78408","88.31858","225.11","14.2"
"2020000000","2020年","01465","剣淵町","","3,228","1,330","-302","-9.35564","-103","-7.74436","94.93671","130.99","22.3"
"2020000000","2020年","01468","下川町","","3,547","1,674","-421","-11.86919","-201","-12.00717","91.19266","644.20","4.9"
"2020000000","2020年","01469","美深町","","4,659","2,041","-514","-11.03241","-129","-6.32043","96.72520","672.09","6.2"
"2020000000","2020年","01470","音威子府村","","832","405","-126","-15.14423","-58","-14.32099","107.03812","275.63","2.6"
"2020000000","2020年","01471","中川町","","1,767","897","-239","-13.52575","-75","-8.36120","111.34163","594.74","2.6"
"2020000000","2020年","01472","幌加内町","","1,525","690","-155","-10.16393","-23","-3.33333","98.83890","767.04","1.8"
"2020000000","2020年","01439","（旧：幌加内町）","","1,525","690","-155","-10.16393","-23","-3.33333","98.83890","767.03","1.8"
"2020000000","2020年","01481","増毛町","","4,497","2,051","-589","-13.09762","-173","-8.43491","83.30206","369.71","10.6"
"2020000000","2020年","01482","小平町","","3,336","1,406","-342","-10.25180","-40","-2.84495","91.55470","627.22","4.8"
"2020000000","2020年","01483","苫前町","","3,265","1,420","-329","-10.07657","-73","-5.14085","94.69496","454.60","6.5"
"2020000000","2020年","01484","羽幌町","","7,327","3,367","-779","-10.63191","-224","-6.65281","93.44165","472.65","13.9"
"2020000000","2020年","01485","初山別村","","1,217","537","-137","-11.25719","-39","-7.26257","92.17082","279.52","3.9"
"2020000000","2020年","01486","遠別町","","2,806","1,225","-286","-10.19244","-25","-2.04082","94.14484","590.80","4.3"
"2020000000","2020年","01487","天塩町","","3,243","1,502","-293","-9.03484","-77","-5.12650","100.40761","353.56","8.3"
"2020000000","2020年","01511","猿払村","","2,684","1,174","-73","-2.71982","64","5.45145","96.90799","589.99","4.4"
"2020000000","2020年","01512","浜頓別町","","3,881","1,845","-433","-11.15692","-129","-6.99187","94.47265","401.64","8.6"
"2020000000","2020年","01513","中頓別町","","1,757","775","-120","-6.82982","-19","-2.45161","99.87790","398.51","4.1"
"2020000000","2020年","01514","枝幸町","","8,437","3,772","-872","-10.33543","-257","-6.81336","90.79445","1,115.93","6.8"
"2020000000","2020年","0151B","（旧：枝幸町）","","6,712","2,961","-645","-9.60965","-164","-5.53867","90.60635","509.13","11.9"
"2020000000","2020年","01515","（旧：歌登町）","","1,725","811","-227","-13.15942","-93","-11.46732","91.56010","606.51","2.5"
"2020000000","2020年","01516","豊富町","","4,054","1,782","-80","-1.97336","169","9.48373","111.83369","520.69","7.6"
"2020000000","2020年","01517","礼文町","","2,773","1,353","-264","-9.52038","-107","-7.90835","104.81633","81.64","30.7"
"2020000000","2020年","01518","利尻町","","2,303","1,154","-299","-12.98307","-117","-10.13865","98.41584","76.50","26.2"
